OrderID,OrderDate,ShipDate,ShipMode,CustomerID,CustomerName,Segment,Region,Country,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Sales,Profit,IsReturn,SalesOutlier,OrderMonth,OrderYear,OrderQuarter,DayOfWeek,ShippingDelayDays,ProfitMargin
ORD-103858,2024-12-18,2024-12-23,Second Class,CUST-00507,Mary Silva,Corporate,East,Japan,PRD-1028,Recliner Chair,Furniture,3,360.83,0.0,1082.49,274.74,False,True,2024-12,2024,2024Q4,Wednesday,5,0.2538037302885015
ORD-100184,2024-12-06,2024-12-09,First Class,CUST-00387,Thomas Wilson,Consumer,East,South Korea,PRD-1048,Sparkling Water 12-pack,Grocery,1,10.71,0.05,10.17,2.36,False,False,2024-12,2024,2024Q4,Friday,3,0.23205506391347097
ORD-100996,2023-12-17,2023-12-19,Same Day,CUST-00733,Sofia Williams,Home Office,North,Canada,PRD-1041,Olive Oil 1L,Grocery,5,10.73,0.0,53.65,24.02,False,False,2023-12,2023,2023Q4,Sunday,2,0.44771668219944083
ORD-104061,2024-07-19,2024-07-21,First Class,CUST-00690,William Rodriguez,Corporate,North,USA,PRD-1015,Printer Ink Cartridge,Office Supplies,3,26.56,0.0,79.68,32.27,False,False,2024-07,2024,2024Q3,Friday,2,0.4049949799196787
ORD-104026,2023-05-04,2023-05-06,First Class,CUST-00500,Olivia Silva,Home Office,East,Japan,PRD-1041,Olive Oil 1L,Grocery,4,10.14,0.05,38.53,10.26,False,False,2023-05,2023,2023Q2,Thursday,2,0.26628601090059695
ORD-105598,2023-05-21,2023-05-22,Same Day,CUST-00823,Ahmed Moore,Consumer,South,Argentina,PRD-1006,Portable SSD 1TB,Electronics,3,96.87,0.0,290.61,94.43,False,False,2023-05,2023,2023Q2,Sunday,1,0.32493720105983964
ORD-102685,2024-04-13,2024-04-20,Standard Class,CUST-00368,Michael Thomas,Corporate,East,China,PRD-1021,Office Desk,Furniture,4,224.0,0.0,896.0,230.54,False,False,2024-04,2024,2024Q2,Saturday,7,0.25729910714285714
ORD-102479,2023-10-25,2023-10-25,Same Day,CUST-00330,Mary Williams,Home Office,East,China,PRD-1007,Mechanical Keyboard,Electronics,1,83.75,0.05,79.56,31.87,False,False,2023-10,2023,2023Q4,Wednesday,0,0.4005781799899447
ORD-102195,2023-12-23,2023-12-30,Standard Class,CUST-00135,Ahmed Lee,Home Office,North,USA,PRD-1034,Baseball Cap,Clothing,5,17.16,0.0,85.8,33.96,False,False,2023-12,2023,2023Q4,Saturday,7,0.39580419580419585
ORD-100587,2024-08-12,2024-08-19,Standard Class,CUST-00457,Richard Thomas,Corporate,East,India,PRD-1016,Ballpoint Pen Box,Office Supplies,1,6.64,0.0,6.64,2.71,False,False,2024-08,2024,2024Q3,Monday,7,0.40813253012048195
ORD-105086,2023-03-21,2023-03-29,Standard Class,CUST-00047,Joseph Muller,Home Office,West,UK,PRD-1016,Ballpoint Pen Box,Office Supplies,2,5.48,0.0,10.96,3.28,False,False,2023-03,2023,2023Q1,Tuesday,8,0.2992700729927007
ORD-101271,2023-05-02,2023-05-02,Same Day,CUST-00838,Sofia Jones,Consumer,North,Canada,PRD-1022,Sofa 3-Seater,Furniture,1,534.37,0.0,534.37,188.19,False,False,2023-05,2023,2023Q2,Tuesday,0,0.35217171622658455
ORD-102099,2024-01-10,2024-01-16,Second Class,CUST-00338,Hans Rodriguez,Consumer,North,Canada,PRD-1025,Coffee Table,Furniture,3,114.54,0.0,343.62,103.38,False,False,2024-01,2024,2024Q1,Wednesday,6,0.3008555962982364
ORD-104568,2024-06-14,2024-06-16,First Class,CUST-00188,Susan Dubois,Corporate,South,Brazil,PRD-1001,Bluetooth Speaker,Electronics,1,47.17,0.0,47.17,13.13,False,False,2024-06,2024,2024Q2,Friday,2,0.2783548865804537
ORD-104970,2023-02-26,2023-02-26,Same Day,CUST-00413,Emma Tanaka,Corporate,South,Argentina,PRD-1010,A4 Paper Ream,Office Supplies,3,4.54,0.0,13.62,3.57,False,False,2023-02,2023,2023Q1,Sunday,0,0.2621145374449339
ORD-105895,2024-12-16,2024-12-22,Standard Class,CUST-00009,Noah Tanaka,Corporate,South,Mexico,PRD-1034,Baseball Cap,Clothing,3,19.62,0.0,58.86,18.03,False,False,2024-12,2024,2024Q4,Monday,6,0.30632008154943935
ORD-105299,2023-06-14,2023-06-16,Same Day,CUST-00625,Yuki Brown,Home Office,East,Japan,PRD-1024,Bar Stool,Furniture,2,46.85,0.0,93.7,35.25,False,False,2023-06,2023,2023Q2,Wednesday,2,0.37620064034151546
ORD-103602,2024-10-08,2024-10-11,First Class,CUST-00032,John Johnson,Corporate,North,USA,PRD-1043,Green Tea Box,Grocery,1,5.2,0.1,4.68,1.75,False,False,2024-10,2024,2024Q4,Tuesday,3,0.37393162393162394
ORD-102776,2024-12-29,2025-01-03,Second Class,CUST-00051,Amit Taylor,Home Office,North,Canada,PRD-1049,Dark Chocolate Bar,Grocery,2,4.14,0.05,7.87,2.49,False,False,2024-12,2024,2024Q4,Sunday,5,0.31639135959339265
ORD-103881,2023-04-16,2023-04-20,Second Class,CUST-00756,Patricia Smith,Corporate,West,France,PRD-1043,Green Tea Box,Grocery,5,4.48,0.0,22.4,9.44,False,False,2023-04,2023,2023Q2,Sunday,4,0.42142857142857143
ORD-102730,2023-06-25,2023-06-27,First Class,CUST-00279,Carlos Jackson,Consumer,East,China,PRD-1016,Ballpoint Pen Box,Office Supplies,1,5.78,0.0,5.78,2.09,False,False,2023-06,2023,2023Q2,Sunday,2,0.36159169550173004
ORD-105124,2023-12-13,2023-12-20,Standard Class,CUST-00832,Carlos Martinez,Corporate,North,USA,PRD-1022,Sofa 3-Seater,Furniture,1,576.59,0.05,547.76,218.21,False,False,2023-12,2023,2023Q4,Wednesday,7,0.3983678983496422
ORD-100060,2024-04-09,2024-04-09,Same Day,CUST-00163,Jennifer Thomas,Corporate,North,USA,PRD-1044,Protein Bar Pack,Grocery,3,13.78,0.0,41.34,12.25,False,False,2024-04,2024,2024Q2,Tuesday,0,0.2963231736816642
ORD-103882,2023-08-31,2023-09-06,Second Class,CUST-00119,Liam Lee,Consumer,North,USA,PRD-1005,Smartwatch,Electronics,1,161.22,0.0,161.22,54.01,False,False,2023-08,2023,2023Q3,Thursday,6,0.33500806351569284
ORD-104159,2023-06-12,2023-06-14,First Class,CUST-00171,John Smith,Home Office,West,Germany,PRD-1042,Almond Butter Jar,Grocery,2,8.35,0.0,16.7,7.09,False,False,2023-06,2023,2023Q2,Monday,2,0.4245508982035928
ORD-100772,2023-06-27,2023-07-01,Second Class,CUST-00756,Patricia Smith,Corporate,West,UK,PRD-1026,Bed Frame Queen,Furniture,1,282.67,0.0,282.67,108.33,False,False,2023-06,2023,2023Q2,Tuesday,4,0.38323840520748575
ORD-104372,2024-11-18,2024-11-22,First Class,CUST-00021,Jennifer Taylor,Corporate,North,Canada,PRD-1022,Sofa 3-Seater,Furniture,6,642.02,0.0,3852.12,1399.86,False,True,2024-11,2024,2024Q4,Monday,4,0.3633998940842964
ORD-104904,2024-06-11,2024-06-11,Same Day,CUST-00503,Sarah Patel,Consumer,West,France,PRD-1049,Dark Chocolate Bar,Grocery,1,3.85,0.0,3.85,1.06,False,False,2024-06,2024,2024Q2,Tuesday,0,0.2753246753246753
ORD-101228,2024-11-14,2024-11-18,First Class,CUST-00432,Patricia Jones,Home Office,North,USA,PRD-1016,Ballpoint Pen Box,Office Supplies,1,6.99,0.0,6.99,2.64,False,False,2024-11,2024,2024Q4,Thursday,4,0.3776824034334764
ORD-101687,2024-01-18,2024-01-23,Second Class,CUST-00325,Priya Muller,Consumer,North,Canada,PRD-1008,27-inch Monitor,Electronics,1,245.84,0.0,245.84,62.82,False,False,2024-01,2024,2024Q1,Thursday,5,0.25553205336804424
ORD-104178,2024-03-04,2024-03-11,Standard Class,CUST-00763,Marie Garcia,Consumer,East,India,PRD-1048,Sparkling Water 12-pack,Grocery,6,10.04,0.0,60.24,17.06,False,False,2024-03,2024,2024Q1,Monday,7,0.2832005312084993
ORD-100574,2024-11-28,2024-12-02,First Class,CUST-00046,Sarah Silva,Home Office,North,Canada,PRD-1014,Whiteboard 3x2ft,Office Supplies,3,36.37,0.1,98.2,34.31,False,False,2024-11,2024,2024Q4,Thursday,4,0.3493890020366599
ORD-104696,2023-10-30,2023-11-07,Standard Class,CUST-00581,Karen Silva,Home Office,North,USA,PRD-1010,A4 Paper Ream,Office Supplies,1,5.09,0.0,5.09,2.28,False,False,2023-10,2023,2023Q4,Monday,8,0.4479371316306483
ORD-103454,2024-05-22,2024-05-22,Same Day,CUST-00828,Priya Muller,Corporate,South,Mexico,PRD-1044,Protein Bar Pack,Grocery,2,13.87,0.0,27.74,8.86,False,False,2024-05,2024,2024Q2,Wednesday,0,0.3193943763518385
ORD-105248,2024-12-18,2024-12-24,Second Class,CUST-00396,Olivia Moore,Consumer,South,Mexico,PRD-1022,Sofa 3-Seater,Furniture,2,631.04,0.0,1262.08,476.96,False,True,2024-12,2024,2024Q4,Wednesday,6,0.3779158215010142
ORD-101681,2023-04-23,2023-04-25,First Class,CUST-00047,Joseph Muller,Home Office,West,UK,PRD-1005,Smartwatch,Electronics,5,154.07,0.0,770.35,316.54,False,False,2023-04,2023,2023Q2,Sunday,2,0.41090413448432533
ORD-103504,2024-10-18,2024-10-24,Second Class,CUST-00116,Olivia Miller,Consumer,South,Argentina,PRD-1018,Ergonomic Chair,Office Supplies,5,195.66,0.0,978.3,320.42,False,True,2024-10,2024,2024Q4,Friday,6,0.32752734335071043
ORD-101861,2024-03-17,2024-03-24,Standard Class,CUST-00225,Joseph Davis,Consumer,North,Canada,PRD-1029,TV Stand,Furniture,1,140.82,0.0,140.82,58.59,False,False,2024-03,2024,2024Q1,Sunday,7,0.416063059224542
ORD-104183,2023-08-01,2023-08-05,Second Class,CUST-00831,Priya Brown,Corporate,East,South Korea,PRD-1035,Formal Shirt,Clothing,1,32.92,0.15,27.98,6.01,False,False,2023-08,2023,2023Q3,Tuesday,4,0.21479628305932807
ORD-104093,2023-10-25,2023-10-29,Second Class,CUST-00226,Mary Muller,Corporate,West,Spain,PRD-1019,Standing Desk,Office Supplies,1,275.4,0.2,220.32,32.17,False,False,2023-10,2023,2023Q4,Wednesday,4,0.14601488743645608
ORD-105945,2023-04-13,2023-04-19,Standard Class,CUST-00110,John Dubois,Home Office,South,Argentina,PRD-1024,Bar Stool,Furniture,5,46.89,0.05,222.73,64.07,False,False,2023-04,2023,2023Q2,Thursday,6,0.2876577021505859
ORD-104565,2024-05-03,2024-05-10,Standard Class,CUST-00035,Joseph Brown,Consumer,West,Spain,PRD-1040,Organic Coffee Beans 1kg,Grocery,1,15.77,0.0,15.77,4.28,False,False,2024-05,2024,2024Q2,Friday,7,0.2714013950538998
ORD-103184,2023-09-28,2023-10-03,Second Class,CUST-00255,William Miller,Corporate,North,USA,PRD-1023,Dining Table,Furniture,6,385.58,0.0,2313.48,888.86,False,True,2023-09,2023,2023Q3,Thursday,5,0.38420907031830837
ORD-100370,2024-12-01,2024-12-07,Standard Class,CUST-00510,James Patel,Consumer,North,USA,PRD-1047,Granola Cereal,Grocery,1,6.76,0.0,6.76,2.62,False,False,2024-12,2024,2024Q4,Sunday,6,0.38757396449704146
ORD-102840,2023-05-05,2023-05-11,Second Class,CUST-00496,James Muller,Consumer,East,South Korea,PRD-1031,Women's Jeans,Clothing,4,36.01,0.0,144.04,50.06,False,False,2023-05,2023,2023Q2,Friday,6,0.3475423493474035
ORD-102918,2024-12-30,2025-01-01,Same Day,CUST-00039,Yuki Anderson,Corporate,East,South Korea,PRD-1034,Baseball Cap,Clothing,5,19.22,0.0,96.1,29.76,False,False,2024-12,2024,2024Q4,Monday,2,0.3096774193548387
ORD-102447,2024-12-04,2024-12-08,First Class,CUST-00297,Thomas Kim,Home Office,South,Brazil,PRD-1040,Organic Coffee Beans 1kg,Grocery,4,17.61,0.0,70.44,20.45,False,False,2024-12,2024,2024Q4,Wednesday,4,0.2903180011357183
ORD-104979,2023-12-05,2023-12-13,Standard Class,CUST-00507,Mary Silva,Corporate,East,India,PRD-1024,Bar Stool,Furniture,3,50.52,0.0,151.56,61.7,False,False,2023-12,2023,2023Q4,Tuesday,8,0.4070994985484297
ORD-102735,2023-12-23,2023-12-25,Same Day,CUST-00106,Joseph Williams,Corporate,East,South Korea,PRD-1009,Power Bank 20000mAh,Electronics,1,39.58,0.0,39.58,13.78,False,False,2023-12,2023,2023Q4,Saturday,2,0.348155634158666
ORD-100937,2024-04-30,2024-05-04,First Class,CUST-00205,William Johnson,Home Office,South,Brazil,PRD-1011,Stapler,Office Supplies,1,7.48,0.0,7.48,2.11,False,False,2024-04,2024,2024Q2,Tuesday,4,0.28208556149732616
ORD-105852,2023-08-12,2023-08-13,Same Day,CUST-00464,Charles Moore,Corporate,North,Canada,PRD-1028,Recliner Chair,Furniture,2,303.12,0.0,606.24,196.94,False,False,2023-08,2023,2023Q3,Saturday,1,0.3248548429664819
ORD-100736,2023-09-26,2023-10-01,Second Class,CUST-00519,Elizabeth Taylor,Consumer,North,Canada,PRD-1037,Wool Sweater,Clothing,4,48.49,0.0,193.96,59.9,False,False,2023-09,2023,2023Q3,Tuesday,5,0.3088265621777686
ORD-100078,2024-06-15,2024-06-21,Standard Class,CUST-00780,Jessica Thomas,Home Office,East,China,PRD-1032,Running Shoes,Clothing,2,71.73,0.05,136.29,40.5,False,False,2024-06,2024,2024Q2,Saturday,6,0.2971604666519921
ORD-103824,2024-11-17,2024-11-17,Same Day,CUST-00825,David Anderson,Corporate,West,Germany,PRD-1010,A4 Paper Ream,Office Supplies,2,5.54,0.0,11.08,3.74,False,False,2024-11,2024,2024Q4,Sunday,0,0.33754512635379064
ORD-100994,2024-01-13,2024-01-17,Second Class,CUST-00658,Susan Williams,Corporate,East,South Korea,PRD-1046,Honey Jar,Grocery,3,7.94,0.0,23.82,6.87,False,False,2024-01,2024,2024Q1,Saturday,4,0.2884130982367758
ORD-102416,2024-01-10,2024-01-15,Second Class,CUST-00688,Jennifer Wilson,Home Office,West,Spain,PRD-1034,Baseball Cap,Clothing,1,17.53,0.0,17.53,5.1,False,False,2024-01,2024,2024Q1,Wednesday,5,0.2909298345693097
ORD-102443,2023-07-15,2023-07-17,First Class,CUST-00567,Jessica Sharma,Home Office,North,Canada,PRD-1000,Wireless Mouse,Electronics,6,16.88,0.0,101.28,30.04,False,False,2023-07,2023,2023Q3,Saturday,2,0.2966034755134281
ORD-103381,2024-04-27,2024-04-27,Same Day,CUST-00055,Olivia Taylor,Home Office,West,Spain,PRD-1038,Leather Belt,Clothing,1,23.43,0.0,23.43,7.25,False,False,2024-04,2024,2024Q2,Saturday,0,0.3094323516858728
ORD-101385,2024-10-21,2024-10-29,Standard Class,CUST-00844,Yuki Smith,Consumer,East,South Korea,PRD-1032,Running Shoes,Clothing,1,74.41,0.1,66.97,16.79,False,False,2024-10,2024,2024Q4,Monday,8,0.2507092728087203
ORD-103536,2024-11-21,2024-11-23,First Class,CUST-00151,Amit Johnson,Consumer,West,France,PRD-1031,Women's Jeans,Clothing,3,43.47,0.0,130.41,39.29,False,False,2024-11,2024,2024Q4,Thursday,2,0.3012805766428955
ORD-103935,2023-12-14,2023-12-20,Standard Class,CUST-00593,Patricia Tanaka,Home Office,East,South Korea,PRD-1005,Smartwatch,Electronics,1,172.62,0.15,146.73,37.83,False,False,2023-12,2023,2023Q4,Thursday,6,0.2578204866080556
ORD-105567,2023-09-28,2023-09-28,Same Day,CUST-00071,Fatima Sharma,Consumer,South,Brazil,PRD-1036,Yoga Pants,Clothing,4,26.84,0.15,91.26,18.34,False,False,2023-09,2023,2023Q3,Thursday,0,0.2009642778873548
ORD-100681,2024-01-04,2024-01-10,Standard Class,CUST-00657,William Lee,Home Office,South,Argentina,PRD-1039,Sneakers,Clothing,2,76.57,0.0,153.14,60.51,False,False,2024-01,2024,2024Q1,Thursday,6,0.3951286404597101
ORD-105996,2024-11-03,2024-11-05,Same Day,CUST-00726,Marie Patel,Home Office,South,Brazil,PRD-1012,Sticky Notes Pack,Office Supplies,1,3.8,0.0,3.8,1.25,False,False,2024-11,2024,2024Q4,Sunday,2,0.32894736842105265
ORD-105964,2023-12-11,2023-12-16,Second Class,CUST-00170,Amit Kim,Consumer,East,Japan,PRD-1042,Almond Butter Jar,Grocery,1,9.13,0.0,9.13,3.15,False,False,2023-12,2023,2023Q4,Monday,5,0.3450164293537787
ORD-103905,2024-07-28,2024-08-04,Standard Class,CUST-00725,Joseph Lee,Consumer,South,Brazil,PRD-1008,27-inch Monitor,Electronics,5,264.04,0.05,1254.19,460.64,False,True,2024-07,2024,2024Q3,Sunday,7,0.367280874508647
ORD-101149,2023-01-30,2023-02-03,Second Class,CUST-00389,Sarah Patel,Home Office,West,UK,PRD-1000,Wireless Mouse,Electronics,4,15.68,0.0,62.72,16.15,False,False,2023-01,2023,2023Q1,Monday,4,0.25749362244897955
ORD-103062,2024-10-19,2024-10-27,Standard Class,CUST-00841,Priya Jones,Corporate,West,Germany,PRD-1012,Sticky Notes Pack,Office Supplies,4,3.86,0.0,15.44,4.52,False,False,2024-10,2024,2024Q4,Saturday,8,0.2927461139896373
ORD-102448,2024-03-07,2024-03-11,First Class,CUST-00136,Michael Johnson,Consumer,West,Spain,PRD-1005,Smartwatch,Electronics,2,176.47,0.0,352.94,150.57,False,False,2024-03,2024,2024Q1,Thursday,4,0.42661642205474015
ORD-104845,2024-03-02,2024-03-04,First Class,CUST-00014,Sarah Lee,Consumer,South,Brazil,PRD-1008,27-inch Monitor,Electronics,2,254.54,0.15,432.72,107.44,False,False,2024-03,2024,2024Q1,Saturday,2,0.24828988722499537
ORD-100534,2023-09-21,2023-09-25,First Class,CUST-00674,Linda Khan,Home Office,West,Spain,PRD-1035,Formal Shirt,Clothing,3,32.47,0.0,97.41,25.78,False,False,2023-09,2023,2023Q3,Thursday,4,0.2646545529206447
ORD-100757,2024-09-20,2024-09-27,Same Day,CUST-00783,Karen Khan,Corporate,North,USA,PRD-1021,Office Desk,Furniture,1,238.76,0.0,238.76,104.14,False,False,2024-09,2024,2024Q3,Friday,7,0.43617021276595747
ORD-103550,2023-12-06,2023-12-08,Same Day,CUST-00232,Priya Smith,Consumer,North,USA,PRD-1038,Leather Belt,Clothing,1,22.12,0.0,22.12,6.19,False,False,2023-12,2023,2023Q4,Wednesday,2,0.2798372513562387
ORD-101759,2024-03-12,2024-03-14,Same Day,CUST-00067,David Lee,Corporate,North,USA,PRD-1011,Stapler,Office Supplies,2,7.43,0.0,14.86,3.75,False,False,2024-03,2024,2024Q1,Tuesday,2,0.25235531628532976
ORD-105807,2024-04-15,2024-04-19,Second Class,CUST-00540,Elizabeth Jackson,Consumer,West,Germany,PRD-1005,Smartwatch,Electronics,2,173.04,0.0,346.08,94.6,False,False,2024-04,2024,2024Q2,Monday,4,0.27334720295885345
ORD-100738,2023-05-13,2023-05-19,Second Class,CUST-00301,Jessica Rodriguez,Corporate,East,South Korea,PRD-1049,Dark Chocolate Bar,Grocery,5,3.32,0.05,15.77,5.33,False,False,2023-05,2023,2023Q2,Saturday,6,0.3379835129993659
ORD-104952,2024-07-08,2024-07-15,Standard Class,CUST-00091,Yuki Lee,Corporate,North,USA,PRD-1017,File Cabinet,Office Supplies,1,110.61,0.0,110.61,38.48,False,False,2024-07,2024,2024Q3,Monday,7,0.34788897929662776
ORD-101612,2024-12-20,2024-12-21,Same Day,CUST-00447,Jessica Garcia,Corporate,East,India,PRD-1008,27-inch Monitor,Electronics,3,277.05,0.2,664.92,67.24,False,False,2024-12,2024,2024Q4,Friday,1,0.10112494736208867
ORD-100816,2023-07-03,2023-07-08,Second Class,CUST-00062,Joseph Jones,Consumer,West,France,PRD-1044,Protein Bar Pack,Grocery,4,12.15,0.0,48.6,19.81,False,False,2023-07,2023,2023Q3,Monday,5,0.4076131687242798
ORD-101943,2024-07-19,2024-07-22,First Class,CUST-00746,Ahmed Muller,Consumer,North,Canada,PRD-1003,Noise Cancelling Headphones,Electronics,1,161.5,0.15,137.28,40.99,False,False,2024-07,2024,2024Q3,Friday,3,0.2985868298368298
ORD-100108,2023-12-27,2024-01-02,Second Class,CUST-00600,Michael Silva,Corporate,North,Canada,PRD-1039,Sneakers,Clothing,2,75.69,0.05,143.81,32.32,False,False,2023-12,2023,2023Q4,Wednesday,6,0.22474097767888185
ORD-104309,2023-06-09,2023-06-11,First Class,CUST-00171,John Smith,Home Office,West,UK,PRD-1010,A4 Paper Ream,Office Supplies,1,4.65,0.0,4.65,2.0,False,False,2023-06,2023,2023Q2,Friday,2,0.4301075268817204
ORD-104338,2024-12-14,2024-12-22,Standard Class,CUST-00247,Priya Tanaka,Corporate,North,Canada,PRD-1024,Bar Stool,Furniture,1,57.77,0.2,46.22,7.7,False,False,2024-12,2024,2024Q4,Saturday,8,0.1665945478147988
ORD-105927,2023-10-12,2023-10-16,Second Class,CUST-00739,David Anderson,Corporate,East,South Korea,PRD-1006,Portable SSD 1TB,Electronics,3,100.31,0.05,285.88,78.11,False,False,2023-10,2023,2023Q4,Thursday,4,0.27322652861340424
ORD-103457,2023-04-15,2023-04-22,Standard Class,CUST-00627,Mary Tanaka,Home Office,North,Canada,PRD-1039,Sneakers,Clothing,4,67.99,0.15,231.17,35.97,False,False,2023-04,2023,2023Q2,Saturday,7,0.15559977505731712
ORD-104004,2023-12-24,2023-12-26,First Class,CUST-00529,Ahmed Patel,Consumer,West,Spain,PRD-1023,Dining Table,Furniture,5,383.75,0.1,1726.88,603.42,False,True,2023-12,2023,2023Q4,Sunday,2,0.34942786991568603
ORD-104537,2024-07-29,2024-08-05,Standard Class,CUST-00492,Jennifer Wilson,Corporate,West,Germany,PRD-1034,Baseball Cap,Clothing,1,18.02,0.15,15.32,2.65,False,False,2024-07,2024,2024Q3,Monday,7,0.17297650130548303
ORD-102638,2023-03-21,2023-03-27,Second Class,CUST-00749,Sarah Miller,Corporate,North,USA,PRD-1006,Portable SSD 1TB,Electronics,2,94.17,0.0,188.34,77.2,False,False,2023-03,2023,2023Q1,Tuesday,6,0.4098969947966444
ORD-104645,2023-11-04,2023-11-04,Same Day,CUST-00008,Susan Davis,Home Office,West,UK,PRD-1040,Organic Coffee Beans 1kg,Grocery,2,15.34,0.0,30.68,10.54,False,False,2023-11,2023,2023Q4,Saturday,0,0.3435462842242503
ORD-104950,2023-06-20,2023-06-25,Second Class,CUST-00579,David Williams,Consumer,East,South Korea,PRD-1034,Baseball Cap,Clothing,4,15.54,0.0,62.16,23.76,False,False,2023-06,2023,2023Q2,Tuesday,5,0.3822393822393823
ORD-101529,2024-05-28,2024-06-03,Second Class,CUST-00765,Joseph Sharma,Home Office,South,Brazil,PRD-1041,Olive Oil 1L,Grocery,4,11.39,0.0,45.56,16.88,False,False,2024-05,2024,2024Q2,Tuesday,6,0.3705004389815627
ORD-105514,2024-12-23,2024-12-27,First Class,CUST-00414,Charles Brown,Consumer,East,South Korea,PRD-1001,Bluetooth Speaker,Electronics,3,52.44,0.0,157.32,41.38,False,False,2024-12,2024,2024Q4,Monday,4,0.26303076531909486
ORD-104454,2023-05-30,2023-05-30,Same Day,CUST-00408,Richard Wilson,Consumer,West,France,PRD-1037,Wool Sweater,Clothing,3,47.96,0.05,136.69,41.36,False,False,2023-05,2023,2023Q2,Tuesday,0,0.30258248591703857
ORD-101139,2024-11-24,2024-11-26,First Class,CUST-00174,Susan Sharma,Consumer,East,Japan,PRD-1032,Running Shoes,Clothing,2,73.68,0.0,147.36,41.09,False,False,2024-11,2024,2024Q4,Sunday,2,0.27884093376764385
ORD-102869,2023-09-13,2023-09-19,Standard Class,CUST-00435,Jessica Brown,Consumer,West,Germany,PRD-1042,Almond Butter Jar,Grocery,3,8.69,0.0,26.07,8.66,False,False,2023-09,2023,2023Q3,Wednesday,6,0.3321825853471423
ORD-102809,2024-04-07,2024-04-08,Same Day,CUST-00402,Emma Anderson,Corporate,North,Canada,PRD-1013,Desk Organizer,Office Supplies,2,15.09,0.0,30.18,10.61,False,False,2024-04,2024,2024Q2,Sunday,1,0.35155732273028495
ORD-104136,2024-04-16,2024-04-20,Second Class,CUST-00752,Linda Martinez,Corporate,North,USA,PRD-1003,Noise Cancelling Headphones,Electronics,3,151.12,0.0,453.36,158.21,False,False,2024-04,2024,2024Q2,Tuesday,4,0.34897211928710076
ORD-105781,2024-06-10,2024-06-18,Standard Class,CUST-00273,Richard Jones,Consumer,East,China,PRD-1007,Mechanical Keyboard,Electronics,6,90.23,0.0,541.38,160.3,False,False,2024-06,2024,2024Q2,Monday,8,0.29609516420998194
ORD-104498,2023-10-02,2023-10-04,First Class,CUST-00601,Robert Martinez,Consumer,South,Brazil,PRD-1004,4K Webcam,Electronics,1,67.36,0.2,53.89,7.3,False,False,2023-10,2023,2023Q4,Monday,2,0.13546112451289663
ORD-103985,2023-06-24,2023-06-28,First Class,CUST-00473,Thomas Smith,Corporate,East,South Korea,PRD-1048,Sparkling Water 12-pack,Grocery,2,9.13,0.0,18.26,4.8,False,False,2023-06,2023,2023Q2,Saturday,4,0.26286966046002186
ORD-100727,2024-03-04,2024-03-09,Second Class,CUST-00105,Linda Davis,Consumer,South,Argentina,PRD-1018,Ergonomic Chair,Office Supplies,3,183.23,0.1,494.72,88.39,False,False,2024-03,2024,2024Q1,Monday,5,0.17866672056921085
ORD-101834,2024-02-04,2024-02-10,Standard Class,CUST-00177,Jessica Anderson,Corporate,West,UK,PRD-1043,Green Tea Box,Grocery,1,4.82,0.15,4.1,1.4,False,False,2024-02,2024,2024Q1,Sunday,6,0.34146341463414637
ORD-102915,2024-09-13,2024-09-18,Second Class,CUST-00803,Karen Lee,Consumer,West,France,PRD-1020,Bookshelf,Furniture,3,101.31,0.0,303.93,106.56,False,False,2024-09,2024,2024Q3,Friday,5,0.3506070476754516
ORD-101944,2024-08-21,2024-08-25,First Class,CUST-00549,Liam Lee,Home Office,West,UK,PRD-1018,Ergonomic Chair,Office Supplies,2,193.6,0.0,387.2,128.51,False,False,2024-08,2024,2024Q3,Wednesday,4,0.3318956611570248
ORD-103260,2024-11-20,2024-11-25,Second Class,CUST-00028,Jennifer Patel,Corporate,South,Mexico,PRD-1024,Bar Stool,Furniture,4,57.81,0.0,231.24,103.77,False,False,2024-11,2024,2024Q4,Wednesday,5,0.4487545407368967
ORD-103564,2023-08-02,2023-08-02,Same Day,CUST-00013,Ahmed Wang,Corporate,West,France,PRD-1023,Dining Table,Furniture,1,380.74,0.0,380.74,168.96,False,False,2023-08,2023,2023Q3,Wednesday,0,0.44376740032568157
ORD-105058,2023-02-19,2023-02-22,First Class,CUST-00164,Emma Wilson,Corporate,West,France,PRD-1038,Leather Belt,Clothing,2,20.35,0.0,40.7,15.76,False,False,2023-02,2023,2023Q1,Sunday,3,0.3872235872235872
ORD-104246,2024-08-13,2024-08-21,Same Day,CUST-00192,Patricia Williams,Consumer,East,China,PRD-1014,Whiteboard 3x2ft,Office Supplies,2,34.59,0.0,69.18,27.09,False,False,2024-08,2024,2024Q3,Tuesday,8,0.3915871639202081
ORD-101901,2024-11-07,2024-11-09,First Class,CUST-00554,Olivia Patel,Home Office,South,Argentina,PRD-1002,USB-C Hub,Electronics,6,31.62,0.1,170.75,61.82,False,False,2024-11,2024,2024Q4,Thursday,2,0.3620497803806735
ORD-104302,2023-06-30,2023-07-02,First Class,CUST-00597,Richard Tanaka,Home Office,East,India,PRD-1023,Dining Table,Furniture,1,371.64,0.0,371.64,132.4,False,False,2023-06,2023,2023Q2,Friday,2,0.3562587450220644
